Datacode,RecType,RecYear,Season,RecDate,Watershed,Block,Plot,Sppnum,Taxa,Cover,Comments
CME01,1,2021,Spring,5/23/2021,N4B,L,5,93,Lithospermum incisum,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,5,122,Mimosa quadrivalvis,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,5,120,Ruellia humilis,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,2,Andropogon gerardii,65,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,3,Schizachyrium scoparium,5,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,18,Sorghastrum nutans,10,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,76,Echinacea angustifolia,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,441,Oenothera glaucifolia,50,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,3751,NA NA,1,unknown opposite MA pic
CME01,1,2021,Fall,8/7/2021,N4B,L,5,84,Hybanthus verticillatus,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,93,Lithospermum incisum,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,122,Mimosa quadrivalvis,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,111,Physalis pumila,3,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,120,Ruellia humilis,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,128,Solidago missouriensis,3,
CME01,1,2021,Fall,8/7/2021,N4B,L,5,134,Tragia betonicifolia,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,2,34,Carex meadii,3,
CME01,1,2021,Spring,5/23/2021,N4B,L,2,55,Asclepias verticillata,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,2,41,Ceanothus herbaceus,4,
CME01,1,2021,Spring,5/23/2021,N4B,L,2,109,Dalea purpurea,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,2,125,Sisyrinchium campestre,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,2,441,Oenothera glaucifolia,2,
CME01,1,2021,Spring,5/23/2021,N4B,L,2,428,Evolvulus nuttallianus,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,2,122,Mimosa quadrivalvis,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,2,120,Ruellia humilis,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,2,134,Tragia betonicifolia,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,2,Andropogon gerardii,65,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,4,Bouteloua curtipendula,4,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,3,Schizachyrium scoparium,20,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,18,Sorghastrum nutans,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,21,Sporobolus compositus,2,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,46,Ambrosia psilostachya,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,55,Asclepias verticillata,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,41,Ceanothus herbaceus,4,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,441,Oenothera glaucifolia,4,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,428,Evolvulus nuttallianus,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,120,Ruellia humilis,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,128,Solidago missouriensis,4,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,134,Tragia betonicifolia,2,
CME01,1,2021,Fall,8/7/2021,N4B,L,2,140,Vernonia baldwinii,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,14,Dichanthelium oligosanthes,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,34,Carex meadii,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,55,Asclepias verticillata,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,41,Ceanothus herbaceus,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,72,Croton monanthogynus,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,109,Dalea purpurea,2,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,104,Penstemon cobaea,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,223,Stenaria nigricans,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,125,Sisyrinchium campestre,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,50,Apocynum cannabinum,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,428,Evolvulus nuttallianus,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,122,Mimosa quadrivalvis,4,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,111,Physalis pumila,2,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,114,Plantago rhodosperma,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,120,Ruellia humilis,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,134,Tragia betonicifolia,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,3,139,Verbena stricta,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,2,Andropogon gerardii,18,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,4,Bouteloua curtipendula,25,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,11,Eragrostis spectabilis,2,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,3,Schizachyrium scoparium,5,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,18,Sorghastrum nutans,8,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,46,Ambrosia psilostachya,9,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,41,Ceanothus herbaceus,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,72,Croton monanthogynus,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,109,Dalea purpurea,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,223,Stenaria nigricans,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,0,Bare_ground ,12,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,428,Evolvulus nuttallianus,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,122,Mimosa quadrivalvis,6,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,120,Ruellia humilis,2,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,58,Symphyotrichum ericoides,3,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,59,Symphyotrichum oblongifolium,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,3,134,Tragia betonicifolia,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,4,441,Oenothera glaucifolia,15,
CME01,1,2021,Spring,5/23/2021,N4B,L,4,71,Conyza canadensis,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,4,122,Mimosa quadrivalvis,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,4,134,Tragia betonicifolia,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,4,2,Andropogon gerardii,30,
CME01,1,2021,Fall,8/7/2021,N4B,L,4,3,Schizachyrium scoparium,9,
CME01,1,2021,Fall,8/7/2021,N4B,L,4,18,Sorghastrum nutans,3,
CME01,1,2021,Fall,8/7/2021,N4B,L,4,21,Sporobolus compositus,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,4,46,Ambrosia psilostachya,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,4,441,Oenothera glaucifolia,80,
CME01,1,2021,Fall,8/7/2021,N4B,L,4,410,Eupatorium altissimum,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,4,999,Litter ,10,
CME01,1,2021,Fall,8/7/2021,N4B,L,4,122,Mimosa quadrivalvis,2,
CME01,1,2021,Fall,8/7/2021,N4B,L,4,58,Symphyotrichum ericoides,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,1,109,Dalea purpurea,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,1,441,Oenothera glaucifolia,2,
CME01,1,2021,Spring,5/23/2021,N4B,L,1,92,Linum sulcatum,1,
CME01,1,2021,Spring,5/23/2021,N4B,L,1,134,Tragia betonicifolia,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,2,Andropogon gerardii,70,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,3,Schizachyrium scoparium,25,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,18,Sorghastrum nutans,15,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,86,Brickellia eupatorioides,2,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,109,Dalea purpurea,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,76,Echinacea angustifolia,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,441,Oenothera glaucifolia,2,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,92,Linum sulcatum,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,128,Solidago missouriensis,2,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,58,Symphyotrichum ericoides,1,
CME01,1,2021,Fall,8/7/2021,N4B,L,1,140,Vernonia baldwinii,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,14,Dichanthelium oligosanthes,3,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,31,Carex brevior,3,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,69,Callirhoe involucrata,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,43,Symphoricarpos orbiculatus,5,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,25,Bromus arvensis,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,78,Euphorbia marginata,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,89,Lepidium densiflorum,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,102,Oxalis stricta,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,103,Oxalis violacea,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,111,Physalis pumila,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,114,Plantago rhodosperma,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,120,Ruellia humilis,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,132,Spermolepis inermis,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,6,139,Verbena stricta,4,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,2,Andropogon gerardii,25,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,4,Bouteloua curtipendula,3,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,3,Schizachyrium scoparium,50,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,18,Sorghastrum nutans,30,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,21,Sporobolus compositus,2,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,34,Carex meadii,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,165,Cyperus spp.,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,211,Ambrosia artemisiifolia,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,46,Ambrosia psilostachya,12,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,300,Euphorbia nutans,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,43,Symphoricarpos orbiculatus,3,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,3751,NA NA,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,111,Physalis pumila,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,120,Ruellia humilis,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,127,Solidago altissima,2,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,130,Solidago rigida,4,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,58,Symphyotrichum ericoides,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,134,Tragia betonicifolia,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,139,Verbena stricta,8,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,140,Vernonia baldwinii,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,6,3751,NA NA,1,salvia azure no sppnum listed
CME01,1,2021,Spring,5/23/2021,N4B,M,5,14,Dichanthelium oligosanthes,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,5,33,Carex inops,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,5,34,Carex meadii,2,
CME01,1,2021,Spring,5/23/2021,N4B,M,5,109,Dalea purpurea,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,5,70,Cirsium undulatum,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,5,103,Oxalis violacea,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,5,111,Physalis pumila,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,5,2,Andropogon gerardii,50,
CME01,1,2021,Fall,8/7/2021,N4B,M,5,4,Bouteloua curtipendula,2,
CME01,1,2021,Fall,8/7/2021,N4B,M,5,3,Schizachyrium scoparium,40,
CME01,1,2021,Fall,8/7/2021,N4B,M,5,18,Sorghastrum nutans,20,
CME01,1,2021,Fall,8/7/2021,N4B,M,5,52,Artemisia ludoviciana,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,5,86,Brickellia eupatorioides,5,
CME01,1,2021,Fall,8/7/2021,N4B,M,5,43,Symphoricarpos orbiculatus,2,
CME01,1,2021,Fall,8/7/2021,N4B,M,5,127,Solidago altissima,3,
CME01,1,2021,Fall,8/7/2021,N4B,M,5,58,Symphyotrichum ericoides,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,2,34,Carex meadii,2,
CME01,1,2021,Spring,5/23/2021,N4B,M,2,43,Symphoricarpos orbiculatus,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,2,103,Oxalis violacea,6,
CME01,1,2021,Fall,8/7/2021,N4B,M,2,2,Andropogon gerardii,40,
CME01,1,2021,Fall,8/7/2021,N4B,M,2,4,Bouteloua curtipendula,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,2,3,Schizachyrium scoparium,35,
CME01,1,2021,Fall,8/7/2021,N4B,M,2,18,Sorghastrum nutans,25,
CME01,1,2021,Fall,8/7/2021,N4B,M,2,127,Solidago altissima,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,2,59,Symphyotrichum oblongifolium,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,3,14,Dichanthelium oligosanthes,2,
CME01,1,2021,Spring,5/23/2021,N4B,M,3,33,Carex inops,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,3,69,Callirhoe involucrata,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,3,109,Dalea purpurea,2,
CME01,1,2021,Spring,5/23/2021,N4B,M,3,138,Glandularia bipinnatifida,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,3,501,Ophioglossum vulgatum,2,
CME01,1,2021,Spring,5/23/2021,N4B,M,3,102,Oxalis stricta,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,3,103,Oxalis violacea,4,
CME01,1,2021,Spring,5/23/2021,N4B,M,3,120,Ruellia humilis,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,3,132,Spermolepis inermis,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,2,Andropogon gerardii,95,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,4,Bouteloua curtipendula,2,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,11,Eragrostis spectabilis,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,3,Schizachyrium scoparium,4,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,18,Sorghastrum nutans,8,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,34,Carex meadii,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,46,Ambrosia psilostachya,4,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,86,Brickellia eupatorioides,2,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,109,Dalea purpurea,2,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,300,Euphorbia nutans,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,138,Glandularia bipinnatifida,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,25,Bromus arvensis,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,121,Salvia azurea,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,997,Dung ,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,120,Ruellia humilis,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,127,Solidago altissima,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,58,Symphyotrichum ericoides,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,3,140,Vernonia baldwinii,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,4,14,Dichanthelium oligosanthes,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,4,34,Carex meadii,3,
CME01,1,2021,Spring,5/23/2021,N4B,M,4,102,Oxalis stricta,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,4,103,Oxalis violacea,4,
CME01,1,2021,Spring,5/23/2021,N4B,M,4,120,Ruellia humilis,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,2,Andropogon gerardii,30,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,4,Bouteloua curtipendula,8,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,15,Panicum virgatum,4,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,3,Schizachyrium scoparium,40,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,18,Sorghastrum nutans,4,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,33,Carex inops,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,46,Ambrosia psilostachya,2,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,52,Artemisia ludoviciana,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,86,Brickellia eupatorioides,2,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,999,Litter ,3,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,120,Ruellia humilis,2,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,130,Solidago rigida,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,58,Symphyotrichum ericoides,12,
CME01,1,2021,Fall,8/7/2021,N4B,M,4,140,Vernonia baldwinii,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,1,33,Carex inops,1,
CME01,1,2021,Spring,5/23/2021,N4B,M,1,34,Carex meadii,5,
CME01,1,2021,Spring,5/23/2021,N4B,M,1,43,Symphoricarpos orbiculatus,4,
CME01,1,2021,Spring,5/23/2021,N4B,M,1,103,Oxalis violacea,10,
CME01,1,2021,Fall,8/7/2021,N4B,M,1,2,Andropogon gerardii,30,
CME01,1,2021,Fall,8/7/2021,N4B,M,1,4,Bouteloua curtipendula,3,
CME01,1,2021,Fall,8/7/2021,N4B,M,1,14,Dichanthelium oligosanthes,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,1,3,Schizachyrium scoparium,55,
CME01,1,2021,Fall,8/7/2021,N4B,M,1,18,Sorghastrum nutans,5,
CME01,1,2021,Fall,8/7/2021,N4B,M,1,52,Artemisia ludoviciana,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,1,86,Brickellia eupatorioides,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,1,130,Solidago rigida,1,
CME01,1,2021,Fall,8/7/2021,N4B,M,1,58,Symphyotrichum ericoides,3,
CME01,1,2021,Fall,8/7/2021,N4B,M,1,140,Vernonia baldwinii,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,14,Dichanthelium oligosanthes,4,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,31,Carex brevior,2,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,33,Carex inops,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,34,Carex meadii,3,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,211,Ambrosia artemisiifolia,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,55,Asclepias verticillata,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,44,Achillea millefolium,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,501,Ophioglossum vulgatum,2,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,43,Symphoricarpos orbiculatus,2,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,27,Vulpia octoflora,3,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,56,Asclepias viridis,2,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,75,Draba reptans,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,187,Verbascum blattaria,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,89,Lepidium densiflorum,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,90,Lespedeza capitata,3,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,92,Linum sulcatum,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,102,Oxalis stricta,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,103,Oxalis violacea,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,111,Physalis pumila,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,120,Ruellia humilis,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,132,Spermolepis inermis,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,6,139,Verbena stricta,2,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,2,Andropogon gerardii,20,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,4,Bouteloua curtipendula,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,14,Dichanthelium oligosanthes,4,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,11,Eragrostis spectabilis,5,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,3,Schizachyrium scoparium,60,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,18,Sorghastrum nutans,6,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,21,Sporobolus compositus,2,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,46,Ambrosia psilostachya,4,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,52,Artemisia ludoviciana,2,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,27,Vulpia octoflora,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,90,Lespedeza capitata,7,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,127,Solidago altissima,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,130,Solidago rigida,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,58,Symphyotrichum ericoides,7,
CME01,1,2021,Fall,8/7/2021,N4B,N,6,139,Verbena stricta,2,
CME01,1,2021,Spring,5/23/2021,N4B,N,5,14,Dichanthelium oligosanthes,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,5,31,Carex brevior,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,5,33,Carex inops,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,5,34,Carex meadii,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,5,103,Oxalis violacea,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,5,2,Andropogon gerardii,20,
CME01,1,2021,Fall,8/7/2021,N4B,N,5,14,Dichanthelium oligosanthes,2,
CME01,1,2021,Fall,8/7/2021,N4B,N,5,3,Schizachyrium scoparium,25,
CME01,1,2021,Fall,8/7/2021,N4B,N,5,18,Sorghastrum nutans,30,
CME01,1,2021,Fall,8/7/2021,N4B,N,5,90,Lespedeza capitata,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,5,120,Ruellia humilis,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,5,127,Solidago altissima,5,
CME01,1,2021,Fall,8/7/2021,N4B,N,5,58,Symphyotrichum ericoides,8,
CME01,1,2021,Spring,5/23/2021,N4B,N,4,31,Carex brevior,2,
CME01,1,2021,Spring,5/23/2021,N4B,N,4,34,Carex meadii,3,
CME01,1,2021,Spring,5/23/2021,N4B,N,4,103,Oxalis violacea,8,
CME01,1,2021,Spring,5/23/2021,N4B,N,4,120,Ruellia humilis,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,2,Andropogon gerardii,40,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,4,Bouteloua curtipendula,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,14,Dichanthelium oligosanthes,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,3,Schizachyrium scoparium,25,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,18,Sorghastrum nutans,2,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,21,Sporobolus compositus,6,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,31,Carex brevior,5,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,34,Carex meadii,4,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,46,Ambrosia psilostachya,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,52,Artemisia ludoviciana,9,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,999,Litter ,2,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,127,Solidago altissima,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,58,Symphyotrichum ericoides,15,
CME01,1,2021,Fall,8/7/2021,N4B,N,4,139,Verbena stricta,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,3,14,Dichanthelium oligosanthes,4,
CME01,1,2021,Spring,5/23/2021,N4B,N,3,31,Carex brevior,3,
CME01,1,2021,Spring,5/23/2021,N4B,N,3,34,Carex meadii,2,
CME01,1,2021,Spring,5/23/2021,N4B,N,3,78,Euphorbia marginata,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,3,43,Symphoricarpos orbiculatus,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,3,92,Linum sulcatum,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,3,102,Oxalis stricta,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,3,111,Physalis pumila,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,3,120,Ruellia humilis,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,3,139,Verbena stricta,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,2,Andropogon gerardii,30,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,4,Bouteloua curtipendula,5,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,11,Eragrostis spectabilis,2,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,3,Schizachyrium scoparium,55,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,18,Sorghastrum nutans,15,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,211,Ambrosia artemisiifolia,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,46,Ambrosia psilostachya,10,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,52,Artemisia ludoviciana,4,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,156,Acalypha virginica,1,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,462,Bothriochloa bladhii,2,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,90,Lespedeza capitata,7,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,120,Ruellia humilis,2,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,58,Symphyotrichum ericoides,7,
CME01,1,2021,Fall,8/7/2021,N4B,N,3,139,Verbena stricta,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,2,14,Dichanthelium oligosanthes,2,
CME01,1,2021,Spring,5/23/2021,N4B,N,2,31,Carex brevior,2,
CME01,1,2021,Spring,5/23/2021,N4B,N,2,32,Carex gravida,1,
CME01,1,2021,Spring,5/23/2021,N4B,N,2,33,Carex inops,1,
