Date,Hour,Minute,Air temperature ,
06/27/2003 03:00:00,3,0,16.3,
06/27/2003 03:15:00,3,15,16.2,
06/27/2003 03:30:00,3,30,16.1,
06/27/2003 03:45:00,3,45,15.9,
06/27/2003 04:00:00,4,0,15.8,
06/27/2003 04:15:00,4,15,15.6,
06/27/2003 04:30:00,4,30,15.5,
06/27/2003 04:45:00,4,45,15.6,
06/27/2003 05:00:00,5,0,16.1,
06/27/2003 05:15:00,5,15,16.4,
06/27/2003 05:30:00,5,30,16.7,
06/27/2003 05:45:00,5,45,16.7,
06/27/2003 06:00:00,6,0,16.7,
06/27/2003 06:15:00,6,15,16.9,
06/27/2003 06:30:00,6,30,17.4,
06/27/2003 06:45:00,6,45,17.8,
06/27/2003 07:00:00,7,0,18.1,
06/27/2003 07:15:00,7,15,18.7,
06/27/2003 07:30:00,7,30,20.5,
06/27/2003 07:45:00,7,45,21.5,
06/27/2003 08:00:00,8,0,22.3,
06/27/2003 08:15:00,8,15,22.2,
06/27/2003 08:30:00,8,30,22,
06/27/2003 08:45:00,8,45,22.1,
06/27/2003 09:00:00,9,0,22.1,
06/27/2003 09:15:00,9,15,21,
06/27/2003 09:30:00,9,30,19.8,
06/27/2003 09:45:00,9,45,19.9,
06/27/2003 10:00:00,10,0,18.9,
06/27/2003 10:15:00,10,15,18.1,
06/27/2003 10:30:00,10,30,17.5,
06/27/2003 10:45:00,10,45,17.5,
06/27/2003 11:00:00,11,0,18.3,
06/27/2003 11:15:00,11,15,19.3,
06/27/2003 11:30:00,11,30,20.2,
06/27/2003 11:45:00,11,45,21.4,
06/27/2003 12:00:00,12,0,20.9,
06/27/2003 12:15:00,12,15,21.1,
06/27/2003 12:30:00,12,30,21.4,
06/27/2003 12:45:00,12,45,21.5,
06/27/2003 13:00:00,13,0,21.6,
06/27/2003 13:15:00,13,15,22.1,
06/27/2003 13:30:00,13,30,22.4,
06/27/2003 13:45:00,13,45,23.1,
06/27/2003 14:00:00,14,0,23.9,
06/27/2003 14:15:00,14,15,25.9,
06/27/2003 14:30:00,14,30,26,
06/27/2003 14:45:00,14,45,27.7,
06/27/2003 15:00:00,15,0,28.5,
06/27/2003 15:15:00,15,15,28.4,
06/27/2003 15:30:00,15,30,28.9,
06/27/2003 15:45:00,15,45,27.6,
06/27/2003 16:00:00,16,0,28.5,
06/27/2003 16:15:00,16,15,28.2,
06/27/2003 16:30:00,16,30,28.1,
06/27/2003 16:45:00,16,45,27.3,
06/27/2003 17:00:00,17,0,26.9,
06/27/2003 17:15:00,17,15,29.1,
06/27/2003 17:30:00,17,30,28.9,
06/27/2003 17:45:00,17,45,26.8,
06/27/2003 18:00:00,18,0,26.5,
06/27/2003 18:15:00,18,15,27.5,
06/27/2003 18:30:00,18,30,29,
06/27/2003 18:45:00,18,45,29.1,
06/27/2003 19:00:00,19,0,27,
06/27/2003 19:15:00,19,15,25.6,
06/27/2003 19:30:00,19,30,25.3,
06/27/2003 19:45:00,19,45,25.1,
06/27/2003 20:00:00,20,0,24.8,
06/27/2003 20:15:00,20,15,24.6,
06/27/2003 20:30:00,20,30,24.6,
06/27/2003 20:45:00,20,45,24.3,
06/27/2003 21:00:00,21,0,23.8,
06/27/2003 21:15:00,21,15,23.5,
06/27/2003 21:30:00,21,30,23.2,
06/27/2003 21:45:00,21,45,23.9,
06/27/2003 22:00:00,22,0,24.5,
06/27/2003 22:15:00,22,15,24.2,
06/27/2003 22:30:00,22,30,23.4,
06/27/2003 22:45:00,22,45,22.7,
06/27/2003 23:00:00,23,0,22.2,
06/27/2003 23:15:00,23,15,21.8,
06/27/2003 23:30:00,23,30,20.4,
06/27/2003 23:45:00,23,45,18.6,
06/28/2003 00:00:00,0,0,17.5,
06/28/2003 00:15:00,0,15,16.6,
06/28/2003 00:30:00,0,30,15.9,
06/28/2003 00:45:00,0,45,15.5,
06/28/2003 01:00:00,1,0,15,
06/28/2003 01:15:00,1,15,14.6,
06/28/2003 01:30:00,1,30,14.5,
06/28/2003 01:45:00,1,45,14.5,
06/28/2003 02:00:00,2,0,14.6,
06/28/2003 02:15:00,2,15,14.6,
06/28/2003 02:30:00,2,30,14.6,
06/28/2003 02:45:00,2,45,14.6,
06/28/2003 03:00:00,3,0,14.5,
06/28/2003 03:15:00,3,15,14.4,
06/28/2003 03:30:00,3,30,14.2,
06/28/2003 03:45:00,3,45,14.1,
06/28/2003 04:00:00,4,0,14,
06/28/2003 04:15:00,4,15,13.8,
06/28/2003 04:30:00,4,30,13.7,
06/28/2003 04:45:00,4,45,13.5,
06/28/2003 05:00:00,5,0,13.7,
06/28/2003 05:15:00,5,15,13.6,
06/28/2003 05:30:00,5,30,13.5,
06/28/2003 05:45:00,5,45,13.4,
06/28/2003 06:00:00,6,0,13.2,
06/28/2003 06:15:00,6,15,13.3,
06/28/2003 06:30:00,6,30,14,
06/28/2003 06:45:00,6,45,14.6,
06/28/2003 07:00:00,7,0,14.9,
06/28/2003 07:15:00,7,15,15.1,
06/28/2003 07:30:00,7,30,15.4,
06/28/2003 07:45:00,7,45,15.8,
06/28/2003 08:00:00,8,0,16.4,
06/28/2003 08:15:00,8,15,17.2,
06/28/2003 08:30:00,8,30,18,
06/28/2003 08:45:00,8,45,18.6,
06/28/2003 09:00:00,9,0,19.2,
06/28/2003 09:15:00,9,15,20.1,
06/28/2003 09:30:00,9,30,21,
06/28/2003 09:45:00,9,45,22.1,
06/28/2003 10:00:00,10,0,23.7,
06/28/2003 10:15:00,10,15,26.3,
06/28/2003 10:30:00,10,30,28.2,
06/28/2003 10:45:00,10,45,29.6,
06/28/2003 11:00:00,11,0,31,
06/28/2003 11:15:00,11,15,31.6,
06/28/2003 11:30:00,11,30,31.7,
06/28/2003 11:45:00,11,45,31.7,
06/28/2003 12:00:00,12,0,32.1,
06/28/2003 12:15:00,12,15,33,
06/28/2003 12:30:00,12,30,33.6,
06/28/2003 12:45:00,12,45,33.4,
06/28/2003 13:00:00,13,0,34.2,
06/28/2003 13:15:00,13,15,33.6,
06/28/2003 13:30:00,13,30,34.5,
06/28/2003 13:45:00,13,45,34.2,
06/28/2003 14:00:00,14,0,34.3,
06/28/2003 14:15:00,14,15,33.9,
06/28/2003 14:30:00,14,30,33.9,
06/28/2003 14:45:00,14,45,33.5,
06/28/2003 15:00:00,15,0,34,
06/28/2003 15:15:00,15,15,33.6,
06/28/2003 15:30:00,15,30,33.5,
06/28/2003 15:45:00,15,45,32.5,
06/28/2003 16:00:00,16,0,30,
06/28/2003 16:15:00,16,15,27.9,
06/28/2003 16:30:00,16,30,28.2,
06/28/2003 16:45:00,16,45,28.1,
06/28/2003 17:00:00,17,0,28.1,
06/28/2003 17:15:00,17,15,28.2,
06/28/2003 17:30:00,17,30,27.9,
06/28/2003 17:45:00,17,45,27.1,
06/28/2003 18:00:00,18,0,26.6,
06/28/2003 18:15:00,18,15,26.3,
06/28/2003 18:30:00,18,30,26,
06/28/2003 18:45:00,18,45,25.8,
06/28/2003 19:00:00,19,0,25.5,
06/28/2003 19:15:00,19,15,25.1,
06/28/2003 19:30:00,19,30,24.8,
06/28/2003 19:45:00,19,45,25.5,
06/28/2003 20:00:00,20,0,27.3,
06/28/2003 20:15:00,20,15,27.5,
06/28/2003 20:30:00,20,30,27.4,
06/28/2003 20:45:00,20,45,27,
06/28/2003 21:00:00,21,0,26.7,
06/28/2003 21:15:00,21,15,26.7,
06/28/2003 21:30:00,21,30,26.5,
06/28/2003 21:45:00,21,45,26.3,
06/28/2003 22:00:00,22,0,25.4,
06/28/2003 22:15:00,22,15,22.7,
06/28/2003 22:30:00,22,30,21.2,
06/28/2003 22:45:00,22,45,20.6,
06/28/2003 23:00:00,23,0,20.2,
06/28/2003 23:15:00,23,15,19.9,
06/28/2003 23:30:00,23,30,19.6,
06/28/2003 23:45:00,23,45,19.2,
06/29/2003 00:00:00,0,0,18.8,
06/29/2003 00:15:00,0,15,18,
06/29/2003 00:30:00,0,30,17.4,
06/29/2003 00:45:00,0,45,17,
06/29/2003 01:00:00,1,0,16.6,
06/29/2003 01:15:00,1,15,16.3,
06/29/2003 01:30:00,1,30,16.1,
06/29/2003 01:45:00,1,45,15.9,
06/29/2003 02:00:00,2,0,15.7,
06/29/2003 02:15:00,2,15,15.7,
06/29/2003 02:30:00,2,30,15.5,
06/29/2003 02:45:00,2,45,15.4,
06/29/2003 03:00:00,3,0,15.2,
06/29/2003 03:15:00,3,15,15.1,
06/29/2003 03:30:00,3,30,15.1,
06/29/2003 03:45:00,3,45,15.1,
06/29/2003 04:00:00,4,0,15.1,
06/29/2003 04:15:00,4,15,15.1,
06/29/2003 04:30:00,4,30,15.2,
06/29/2003 04:45:00,4,45,15.6,
06/29/2003 05:00:00,5,0,16,
06/29/2003 05:15:00,5,15,16.3,
06/29/2003 05:30:00,5,30,16.5,
06/29/2003 05:45:00,5,45,16.4,
06/29/2003 06:00:00,6,0,16.1,
06/29/2003 06:15:00,6,15,16.4,
06/29/2003 06:30:00,6,30,17.2,
06/29/2003 06:45:00,6,45,17.7,
06/29/2003 07:00:00,7,0,18.1,
06/29/2003 07:15:00,7,15,18.4,
06/29/2003 07:30:00,7,30,18.9,
06/29/2003 07:45:00,7,45,21.3,
06/29/2003 08:00:00,8,0,22.5,
06/29/2003 08:15:00,8,15,23,
06/29/2003 08:30:00,8,30,23.6,
06/29/2003 08:45:00,8,45,24.1,
06/29/2003 09:00:00,9,0,24.6,
06/29/2003 09:15:00,9,15,25.2,
06/29/2003 09:30:00,9,30,24.4,
06/29/2003 09:45:00,9,45,22.5,
06/29/2003 10:00:00,10,0,22.4,
06/29/2003 10:15:00,10,15,22.4,
06/29/2003 10:30:00,10,30,22.5,
06/29/2003 10:45:00,10,45,22.9,
06/29/2003 11:00:00,11,0,23.1,
06/29/2003 11:15:00,11,15,23.2,
06/29/2003 11:30:00,11,30,23.8,
06/29/2003 11:45:00,11,45,24.8,
06/29/2003 12:00:00,12,0,24.9,
06/29/2003 12:15:00,12,15,24.9,
06/29/2003 12:30:00,12,30,24.6,
06/29/2003 12:45:00,12,45,23.8,
06/29/2003 13:00:00,13,0,24.9,
06/29/2003 13:15:00,13,15,28.6,
06/29/2003 13:30:00,13,30,30.5,
06/29/2003 13:45:00,13,45,31.8,
06/29/2003 14:00:00,14,0,34.7,
06/29/2003 14:15:00,14,15,35.4,
06/29/2003 14:30:00,14,30,35.8,
06/29/2003 14:45:00,14,45,35.2,
06/29/2003 15:00:00,15,0,35,
06/29/2003 15:15:00,15,15,35.4,
06/29/2003 15:30:00,15,30,34.4,
06/29/2003 15:45:00,15,45,35,
06/29/2003 16:00:00,16,0,34.2,
06/29/2003 16:15:00,16,15,33.8,
06/29/2003 16:30:00,16,30,33,
06/29/2003 16:45:00,16,45,32.2,
06/29/2003 17:00:00,17,0,31.6,
06/29/2003 17:15:00,17,15,32,
06/29/2003 17:30:00,17,30,32.2,
06/29/2003 17:45:00,17,45,31.8,
06/29/2003 18:00:00,18,0,31.9,
06/29/2003 18:15:00,18,15,31.9,
06/29/2003 18:30:00,18,30,32.3,
06/29/2003 18:45:00,18,45,33,
06/29/2003 19:00:00,19,0,32.2,
06/29/2003 19:15:00,19,15,32.8,
06/29/2003 19:30:00,19,30,33,
06/29/2003 19:45:00,19,45,33,
06/29/2003 20:00:00,20,0,33,
06/29/2003 20:15:00,20,15,31.7,
06/29/2003 20:30:00,20,30,29.5,
06/29/2003 20:45:00,20,45,27.6,
06/29/2003 21:00:00,21,0,26.7,
06/29/2003 21:15:00,21,15,25.8,
06/29/2003 21:30:00,21,30,25.1,
06/29/2003 21:45:00,21,45,24.5,
06/29/2003 22:00:00,22,0,24,
06/29/2003 22:15:00,22,15,23.5,
06/29/2003 22:30:00,22,30,23.1,
06/29/2003 22:45:00,22,45,22.7,
06/29/2003 23:00:00,23,0,22.4,
06/29/2003 23:15:00,23,15,22.2,
06/29/2003 23:30:00,23,30,21.8,
06/29/2003 23:45:00,23,45,21.2,
06/30/2003 00:00:00,0,0,21,
06/30/2003 00:15:00,0,15,22.9,
06/30/2003 00:30:00,0,30,23.5,
06/30/2003 00:45:00,0,45,23.5,
06/30/2003 01:00:00,1,0,23.3,
06/30/2003 01:15:00,1,15,23.1,
06/30/2003 01:30:00,1,30,22.2,
06/30/2003 01:45:00,1,45,19.1,
06/30/2003 02:00:00,2,0,18,
06/30/2003 02:15:00,2,15,17.5,
06/30/2003 02:30:00,2,30,17.1,
06/30/2003 02:45:00,2,45,16.8,
06/30/2003 03:00:00,3,0,16.7,
06/30/2003 03:15:00,3,15,16.5,
06/30/2003 03:30:00,3,30,16.3,
06/30/2003 03:45:00,3,45,16.3,
06/30/2003 04:00:00,4,0,16.1,
06/30/2003 04:15:00,4,15,16.1,
06/30/2003 04:30:00,4,30,16.2,
06/30/2003 04:45:00,4,45,16.5,
06/30/2003 05:00:00,5,0,16.8,
06/30/2003 05:15:00,5,15,17,
06/30/2003 05:30:00,5,30,17.1,
06/30/2003 05:45:00,5,45,17.2,
06/30/2003 06:00:00,6,0,17.1,
06/30/2003 06:15:00,6,15,17.3,
06/30/2003 06:30:00,6,30,18.1,
06/30/2003 06:45:00,6,45,18.6,
06/30/2003 07:00:00,7,0,19,
06/30/2003 07:15:00,7,15,19.3,
06/30/2003 07:30:00,7,30,19.8,
06/30/2003 07:45:00,7,45,22.3,
06/30/2003 08:00:00,8,0,23.4,
06/30/2003 08:15:00,8,15,24.3,
06/30/2003 08:30:00,8,30,25.1,
06/30/2003 08:45:00,8,45,25.4,
06/30/2003 09:00:00,9,0,25.9,
06/30/2003 09:15:00,9,15,26.8,
06/30/2003 09:30:00,9,30,28.3,
06/30/2003 09:45:00,9,45,29,
06/30/2003 10:00:00,10,0,29.3,
06/30/2003 10:15:00,10,15,30.7,
06/30/2003 10:30:00,10,30,31.4,
06/30/2003 10:45:00,10,45,31.8,
06/30/2003 11:00:00,11,0,32.5,
06/30/2003 11:15:00,11,15,32.8,
06/30/2003 11:30:00,11,30,34.7,
06/30/2003 11:45:00,11,45,36.5,
06/30/2003 12:00:00,12,0,37.4,
06/30/2003 12:15:00,12,15,37.8,
06/30/2003 12:30:00,12,30,38.7,
06/30/2003 12:45:00,12,45,39.6,
06/30/2003 13:00:00,13,0,40.1,
06/30/2003 13:15:00,13,15,39.3,
06/30/2003 13:30:00,13,30,37.1,
06/30/2003 13:45:00,13,45,38.2,
06/30/2003 14:00:00,14,0,38.9,
06/30/2003 14:15:00,14,15,39.8,
06/30/2003 14:30:00,14,30,41.1,
06/30/2003 14:45:00,14,45,41.8,
06/30/2003 15:00:00,15,0,43,
06/30/2003 15:15:00,15,15,43.4,
06/30/2003 15:30:00,15,30,43.6,
06/30/2003 15:45:00,15,45,41.8,
06/30/2003 16:00:00,16,0,39.1,
06/30/2003 16:15:00,16,15,39.3,
06/30/2003 16:30:00,16,30,41.6,
06/30/2003 16:45:00,16,45,42.3,
06/30/2003 17:00:00,17,0,43.1,
06/30/2003 17:15:00,17,15,42.8,
06/30/2003 17:30:00,17,30,42.3,
06/30/2003 17:45:00,17,45,41.7,
06/30/2003 18:00:00,18,0,41.4,
06/30/2003 18:15:00,18,15,41,
06/30/2003 18:30:00,18,30,40.7,
06/30/2003 18:45:00,18,45,39.9,
06/30/2003 19:00:00,19,0,39.4,
06/30/2003 19:15:00,19,15,38.9,
06/30/2003 19:30:00,19,30,37.3,
06/30/2003 19:45:00,19,45,36.3,
06/30/2003 20:00:00,20,0,34.6,
06/30/2003 20:15:00,20,15,34.1,
06/30/2003 20:30:00,20,30,33.4,
06/30/2003 20:45:00,20,45,31.4,
06/30/2003 21:00:00,21,0,30.8,
06/30/2003 21:15:00,21,15,31.1,
06/30/2003 21:30:00,21,30,31.1,
06/30/2003 21:45:00,21,45,30.6,
06/30/2003 22:00:00,22,0,30.2,
06/30/2003 22:15:00,22,15,29.6,
06/30/2003 22:30:00,22,30,28.9,
06/30/2003 22:45:00,22,45,28.2,
06/30/2003 23:00:00,23,0,25.1,
06/30/2003 23:15:00,23,15,23.8,
06/30/2003 23:30:00,23,30,23,
06/30/2003 23:45:00,23,45,22.5,
07/01/2003 00:00:00,0,0,22.3,
07/01/2003 14:45:00,14,45,42.9,
07/01/2003 15:00:00,15,0,43.6,
07/01/2003 15:15:00,15,15,42.7,
07/01/2003 15:30:00,15,30,42.5,
07/01/2003 15:45:00,15,45,43,
07/01/2003 16:00:00,16,0,41.9,
07/01/2003 16:15:00,16,15,41.4,
07/01/2003 16:30:00,16,30,40.6,
07/01/2003 16:45:00,16,45,40,
07/01/2003 17:00:00,17,0,39.5,
07/01/2003 17:15:00,17,15,39,
07/01/2003 17:30:00,17,30,38.4,
07/01/2003 17:45:00,17,45,38.1,
07/01/2003 18:00:00,18,0,37.8,
07/01/2003 18:15:00,18,15,37.5,
07/01/2003 18:30:00,18,30,37,
07/01/2003 18:45:00,18,45,36.4,
07/01/2003 19:00:00,19,0,36.2,
07/01/2003 19:15:00,19,15,35.5,
07/01/2003 19:30:00,19,30,32.9,
07/01/2003 19:45:00,19,45,31.6,
07/01/2003 20:00:00,20,0,30.9,
07/01/2003 20:15:00,20,15,30.2,
07/01/2003 20:30:00,20,30,30.2,
07/01/2003 20:45:00,20,45,29.6,
07/01/2003 21:00:00,21,0,28.9,
07/01/2003 21:15:00,21,15,28.4,
07/01/2003 21:30:00,21,30,27.9,
07/01/2003 21:45:00,21,45,27.4,
07/01/2003 22:00:00,22,0,27.1,
07/01/2003 22:15:00,22,15,26.7,
07/01/2003 22:30:00,22,30,26.3,
07/01/2003 22:45:00,22,45,25.9,
07/01/2003 23:00:00,23,0,25.4,
07/01/2003 23:15:00,23,15,24.8,
07/01/2003 23:30:00,23,30,24.1,
07/01/2003 23:45:00,23,45,23.7,
07/02/2003 00:00:00,0,0,23.2,
07/02/2003 00:15:00,0,15,19.2,
07/02/2003 00:30:00,0,30,18.9,
07/02/2003 00:45:00,0,45,18.8,
07/02/2003 01:00:00,1,0,18.6,
07/02/2003 01:15:00,1,15,18.3,
07/02/2003 01:30:00,1,30,18.1,
07/02/2003 01:45:00,1,45,18,
07/02/2003 02:00:00,2,0,18,
07/02/2003 02:15:00,2,15,17.9,
07/02/2003 02:30:00,2,30,17.8,
07/02/2003 02:45:00,2,45,17.7,
07/02/2003 03:00:00,3,0,17.7,
07/02/2003 03:15:00,3,15,17.6,
07/02/2003 03:30:00,3,30,17.7,
07/02/2003 03:45:00,3,45,17.7,
07/02/2003 04:00:00,4,0,17.5,
07/02/2003 04:15:00,4,15,17.4,
07/02/2003 04:30:00,4,30,17.4,
07/02/2003 04:45:00,4,45,17.4,
07/02/2003 05:00:00,5,0,17.8,
07/02/2003 05:15:00,5,15,18.2,
07/02/2003 05:30:00,5,30,18.4,
07/02/2003 05:45:00,5,45,19.5,
07/02/2003 06:00:00,6,0,21.6,
07/02/2003 06:15:00,6,15,22.7,
07/02/2003 06:30:00,6,30,23.8,
07/02/2003 06:45:00,6,45,24.3,
07/02/2003 07:00:00,7,0,24.2,
07/02/2003 07:15:00,7,15,24.5,
07/02/2003 07:30:00,7,30,24.7,
07/02/2003 07:45:00,7,45,22.8,
07/02/2003 08:00:00,8,0,21.5,
07/02/2003 08:15:00,8,15,21.5,
07/02/2003 08:30:00,8,30,21.5,
07/02/2003 08:45:00,8,45,21.7,
07/02/2003 09:00:00,9,0,22,
07/02/2003 09:15:00,9,15,22.3,
07/02/2003 09:30:00,9,30,22.4,
07/02/2003 09:45:00,9,45,22.8,
07/02/2003 10:00:00,10,0,24,
07/02/2003 10:15:00,10,15,25.3,
07/02/2003 10:30:00,10,30,26.2,
07/02/2003 10:45:00,10,45,27.5,
07/02/2003 11:00:00,11,0,30.3,
07/02/2003 11:15:00,11,15,32,
07/02/2003 11:30:00,11,30,32.7,
07/02/2003 11:45:00,11,45,33.6,
07/02/2003 12:00:00,12,0,34.6,
07/02/2003 12:15:00,12,15,35,
07/02/2003 12:30:00,12,30,35.5,
07/02/2003 12:45:00,12,45,36.2,
07/02/2003 13:00:00,13,0,36.9,
07/02/2003 13:15:00,13,15,37.1,
07/02/2003 13:30:00,13,30,38.3,
07/02/2003 13:45:00,13,45,39.1,
07/02/2003 14:00:00,14,0,39.8,
07/02/2003 14:15:00,14,15,40.3,
07/02/2003 14:30:00,14,30,40.7,
07/02/2003 14:45:00,14,45,41.2,
07/02/2003 15:00:00,15,0,41.5,
07/02/2003 15:15:00,15,15,41.7,
07/02/2003 15:30:00,15,30,41.6,
07/02/2003 15:45:00,15,45,41,
07/02/2003 16:00:00,16,0,40.6,
07/02/2003 16:15:00,16,15,40.2,
07/02/2003 16:30:00,16,30,39.7,
07/02/2003 16:45:00,16,45,39.3,
07/02/2003 17:00:00,17,0,38.8,
07/02/2003 17:15:00,17,15,38.5,
07/02/2003 17:30:00,17,30,37.9,
07/02/2003 17:45:00,17,45,35.9,
07/02/2003 18:00:00,18,0,35.5,
07/02/2003 18:15:00,18,15,35.9,
07/02/2003 18:30:00,18,30,35,
07/02/2003 18:45:00,18,45,34.3,
07/02/2003 19:00:00,19,0,33.8,
07/02/2003 19:15:00,19,15,31.3,
07/02/2003 19:30:00,19,30,30.3,
07/02/2003 19:45:00,19,45,30.9,
07/02/2003 20:00:00,20,0,29.6,
07/02/2003 20:15:00,20,15,29.5,
07/02/2003 20:30:00,20,30,29,
07/02/2003 20:45:00,20,45,29.2,
07/02/2003 21:00:00,21,0,29.2,
07/02/2003 21:15:00,21,15,29.8,
07/02/2003 21:30:00,21,30,30.1,
07/02/2003 21:45:00,21,45,29.9,
07/02/2003 22:00:00,22,0,27.5,
07/02/2003 22:15:00,22,15,24.8,
07/02/2003 22:30:00,22,30,23.8,
07/02/2003 22:45:00,22,45,23.5,
07/02/2003 23:00:00,23,0,23.2,
07/02/2003 23:15:00,23,15,23,
07/02/2003 23:30:00,23,30,22.4,
07/02/2003 23:45:00,23,45,21.5,
07/03/2003 00:00:00,0,0,20.9,
07/03/2003 00:15:00,0,15,20.7,
07/03/2003 00:30:00,0,30,20.4,
07/03/2003 00:45:00,0,45,20.2,
07/03/2003 01:00:00,1,0,20,
07/03/2003 01:15:00,1,15,20,
07/03/2003 01:30:00,1,30,20,
07/03/2003 01:45:00,1,45,19.9,
07/03/2003 02:00:00,2,0,19.8,
07/03/2003 02:15:00,2,15,19.8,
07/03/2003 02:30:00,2,30,22.2,
07/03/2003 02:45:00,2,45,23.7,
07/03/2003 03:00:00,3,0,24,
07/03/2003 03:15:00,3,15,23.9,
07/03/2003 03:30:00,3,30,23.8,
07/03/2003 03:45:00,3,45,23.8,
07/03/2003 04:00:00,4,0,23.7,
07/03/2003 04:15:00,4,15,21,
07/03/2003 04:30:00,4,30,19.2,
07/03/2003 04:45:00,4,45,18.9,
07/03/2003 05:00:00,5,0,19,
07/03/2003 05:15:00,5,15,19.3,
07/03/2003 05:30:00,5,30,19.6,
07/03/2003 05:45:00,5,45,19.8,
07/03/2003 06:00:00,6,0,20.2,
07/03/2003 06:15:00,6,15,20.4,
07/03/2003 06:30:00,6,30,21,
07/03/2003 06:45:00,6,45,21.5,
07/03/2003 07:00:00,7,0,21.8,
07/03/2003 07:15:00,7,15,22.2,
07/03/2003 07:30:00,7,30,22.3,
07/03/2003 07:45:00,7,45,22.3,
07/03/2003 08:00:00,8,0,22.6,
07/03/2003 08:15:00,8,15,24.9,
07/03/2003 08:30:00,8,30,26.8,
07/03/2003 08:45:00,8,45,27.6,
07/03/2003 09:00:00,9,0,28.1,
07/03/2003 09:15:00,9,15,28.3,
07/03/2003 09:30:00,9,30,29.5,
07/03/2003 09:45:00,9,45,31,
07/03/2003 10:00:00,10,0,32,
07/03/2003 10:15:00,10,15,32.3,
07/03/2003 10:30:00,10,30,32.9,
07/03/2003 10:45:00,10,45,34.1,
07/03/2003 11:00:00,11,0,34.6,
07/03/2003 11:15:00,11,15,34.4,
07/03/2003 11:30:00,11,30,34.8,
07/03/2003 11:45:00,11,45,34.7,
07/03/2003 12:00:00,12,0,34.4,
07/03/2003 12:15:00,12,15,34.5,
07/03/2003 12:30:00,12,30,34.6,
07/03/2003 12:45:00,12,45,35,
07/03/2003 13:00:00,13,0,35.2,
07/03/2003 13:15:00,13,15,36,
07/03/2003 13:30:00,13,30,37.3,
07/03/2003 13:45:00,13,45,38.1,
07/03/2003 14:00:00,14,0,38.6,
07/03/2003 14:15:00,14,15,38.8,
07/03/2003 14:30:00,14,30,38.8,
07/03/2003 14:45:00,14,45,38.9,
07/03/2003 15:00:00,15,0,39,
07/03/2003 15:15:00,15,15,39,
07/03/2003 15:30:00,15,30,39.1,
07/03/2003 15:45:00,15,45,39.2,
07/03/2003 16:00:00,16,0,39,
07/03/2003 16:15:00,16,15,38.9,
07/03/2003 16:30:00,16,30,38.6,
07/03/2003 16:45:00,16,45,38.2,
07/03/2003 17:00:00,17,0,38,
07/03/2003 17:15:00,17,15,37.9,
07/03/2003 17:30:00,17,30,37.5,
07/03/2003 17:45:00,17,45,36.9,
07/03/2003 18:00:00,18,0,35.5,
07/03/2003 18:15:00,18,15,34.8,
07/03/2003 18:30:00,18,30,35.2,
07/03/2003 18:45:00,18,45,35,
07/03/2003 19:00:00,19,0,35.1,
07/03/2003 19:15:00,19,15,35.1,
07/03/2003 19:30:00,19,30,35.1,
07/03/2003 19:45:00,19,45,33.2,
07/03/2003 20:00:00,20,0,32.7,
07/03/2003 20:15:00,20,15,32.1,
07/03/2003 20:30:00,20,30,31,
07/03/2003 20:45:00,20,45,28.9,
07/03/2003 21:00:00,21,0,27.4,
07/03/2003 21:15:00,21,15,27,
07/03/2003 21:30:00,21,30,26.7,
07/03/2003 21:45:00,21,45,26.3,
07/03/2003 22:00:00,22,0,25.7,
07/03/2003 22:15:00,22,15,25.3,
07/03/2003 22:30:00,22,30,24.9,
07/03/2003 22:45:00,22,45,24.5,
07/03/2003 23:00:00,23,0,24.1,
07/03/2003 23:15:00,23,15,23.7,
07/03/2003 23:30:00,23,30,23.1,
07/03/2003 23:45:00,23,45,22.4,
07/04/2003 00:00:00,0,0,21.7,
07/04/2003 00:15:00,0,15,22,
07/04/2003 00:30:00,0,30,24.4,
07/04/2003 00:45:00,0,45,25,
07/04/2003 01:00:00,1,0,24.9,
07/04/2003 01:15:00,1,15,24.8,
07/04/2003 01:30:00,1,30,24.7,
07/04/2003 01:45:00,1,45,24.7,
07/04/2003 02:00:00,2,0,24.9,
07/04/2003 02:15:00,2,15,24,
07/04/2003 02:30:00,2,30,21.6,
07/04/2003 02:45:00,2,45,20.6,
07/04/2003 03:00:00,3,0,20,
07/04/2003 03:15:00,3,15,19.5,
07/04/2003 03:30:00,3,30,19.6,
07/04/2003 03:45:00,3,45,19.7,
07/04/2003 04:00:00,4,0,19.7,
07/04/2003 04:15:00,4,15,19.7,
07/04/2003 04:30:00,4,30,19.6,
07/04/2003 04:45:00,4,45,19.6,
07/04/2003 05:00:00,5,0,19.7,
07/04/2003 05:15:00,5,15,20,
07/04/2003 05:30:00,5,30,20.3,
07/04/2003 05:45:00,5,45,20.4,
07/04/2003 06:00:00,6,0,20.4,
07/04/2003 06:15:00,6,15,20.7,
07/04/2003 06:30:00,6,30,21.6,
07/04/2003 06:45:00,6,45,24,
07/04/2003 07:00:00,7,0,25.6,
07/04/2003 07:15:00,7,15,26.5,
07/04/2003 07:30:00,7,30,27.1,
07/04/2003 07:45:00,7,45,27.8,
07/04/2003 08:00:00,8,0,28.2,
07/04/2003 08:15:00,8,15,28.7,
07/04/2003 08:30:00,8,30,28.9,
07/04/2003 08:45:00,8,45,29.1,
07/04/2003 09:00:00,9,0,29,
07/04/2003 09:15:00,9,15,29.1,
07/04/2003 09:30:00,9,30,29.6,
07/04/2003 09:45:00,9,45,30.5,
